	parent	trade_efficiency	profit	avg_float_parent	sales	trade_cost	weights	outcome_sum	outcome_prices	outcome_names
294	StatTrak™ MP7 | Powercore (Battle-Scarred)	0.063	2.8369999999999997	0.445	1	45.0	0.0025	47.836999999999996	85.8,28.665,29.045	StatTrak™ M4A1-S | Nightmare (Well-Worn),StatTrak™ Sawed-Off | Devourer (Field-Tested),StatTrak™ FAMAS | Eye of Athena (Field-Tested)
241	StatTrak™ P250 | Nevermore (Field-Tested)	0.062	2.589	0.185	1	41.9	0.0023	44.489	37.927,40.745,54.795	StatTrak™ MP5-SD | Phosphor (Minimal Wear),StatTrak™ UMP-45 | Momentum (Minimal Wear),StatTrak™ Desert Eagle | Mecha Industries (Minimal Wear)
428	StatTrak™ MAG-7 | Sonar (Field-Tested)	0.062	0.682	0.27	1	11.0	0.0006	11.682	23.107,21.44,5.138,2.613,6.113	StatTrak™ USP-S | Cyrex (Minimal Wear),StatTrak™ M4A1-S | Flashback (Field-Tested),StatTrak™ Dual Berettas | Royal Consorts (Field-Tested),StatTrak™ G3SG1 | Stinger (Field-Tested),StatTrak™ Nova | Gila (Minimal Wear)
179	StatTrak™ MP7 | Mischief (Field-Tested)	0.062	0.7340000000000001	0.175	1	11.9	0.0006	12.634	29.026,10.423,2.194,7.312,14.216	StatTrak™ AWP | Atheris (Field-Tested),StatTrak™ Desert Eagle | Light Rail (Field-Tested),StatTrak™ MP5-SD | Gauss (Field-Tested),StatTrak™ Tec-9 | Bamboozle (Minimal Wear),StatTrak™ UMP-45 | Moonrise (Factory New)
7	StatTrak™ Glock-18 | Clear Polymer (Battle-Scarred)	0.06	1.06	0.39	1	17.6	0.0009	18.66	69.907,15.795,2.642,2.038,2.915	StatTrak™ AK-47 | Slate (Well-Worn),StatTrak™ Desert Eagle | Trigger Discipline (Field-Tested),StatTrak™ P250 | Cyber Shell (Field-Tested),StatTrak™ MAC-10 | Button Masher (Well-Worn),StatTrak™ Negev | dev_texture (Field-Tested)
487	StatTrak™ Tec-9 | Jambiya (Minimal Wear)	0.06	1.876	0.085	1	31.2	0.0017	33.076	64.984,21.343,28.187,25.525,25.34	StatTrak™ FAMAS | Valence (Factory New),StatTrak™ Glock-18 | Royal Legion (Minimal Wear),StatTrak™ MP7 | Impire (Factory New),StatTrak™ MAG-7 | Praetorian (Factory New),StatTrak™ Five-SeveN | Triumvirate (Factory New)
545	StatTrak™ MP9 | Dart (Minimal Wear)	0.06	3.16	0.085	1	52.8	0.0028	55.96	60.255,123.708,14.625,25.252	StatTrak™ M4A4 | Griffin (Factory New),StatTrak™ M4A1-S | Basilisk (Factory New),StatTrak™ Sawed-Off | Highwayman (Minimal Wear),StatTrak™ Glock-18 | Grinder (Factory New)
196	StatTrak™ Negev | Lionfish (Minimal Wear)	0.059000000000000004	3.327	0.105	1	56.7	0.0029	60.027	53.43,57.915,68.737	StatTrak™ USP-S | Cortex (Minimal Wear),StatTrak™ AUG | Stymphalian (Factory New),StatTrak™ AWP | Mortis (Factory New)
96	StatTrak™ SG 553 | Ol' Rusty (Minimal Wear)	0.059000000000000004	0.6559999999999999	0.085	1	11.2	0.0006	11.856	9.243,9.253,6.971,16.37,17.443	StatTrak™ MAG-7 | Monster Call (Minimal Wear),StatTrak™ MAC-10 | Allure (Minimal Wear),StatTrak™ Tec-9 | Brother (Minimal Wear),StatTrak™ Galil AR | Connexion (Factory New),StatTrak™ MP5-SD | Kitbash (Factory New)
138	P90 | Nostalgia (Field-Tested)	0.059000000000000004	9.599	0.2	1	164.0	0.0085	173.59900000000002	294.45,52.748	AWP | Wildfire (Minimal Wear),FAMAS | Commemoration (Minimal Wear)
375	MAC-10 | Last Dive (Minimal Wear)	0.059000000000000004	2.2840000000000003	0.125	1	38.5	0.002	40.784	52.552,37.733,32.068	M4A1-S | Decimator (Minimal Wear),AWP | Fever Dream (Factory New),CZ75-Auto | Xiangliu (Factory New)
152	P250 | Inferno (Field-Tested)	0.059000000000000004	1.126	0.26	1	19.2	0.001	20.326	15.015,22.864,23.098	MP9 | Hydra (Field-Tested),AUG | Death by Puppy (Minimal Wear),P90 | Nostalgia (Minimal Wear)
119	StatTrak™ R8 Revolver | Bone Forged (Minimal Wear)	0.057999999999999996	0.732	0.095	1	12.7	0.0006	13.432	10.92,30.001,9.643,7.897,8.697	StatTrak™ SG 553 | Darkwing (Minimal Wear),StatTrak™ SSG 08 | Fever Dream (Factory New),StatTrak™ SCAR-20 | Enforcer (Minimal Wear),StatTrak™ P2000 | Acid Etched (Minimal Wear),StatTrak™ Sawed-Off | Apocalypto (Minimal Wear)
512	StatTrak™ MP7 | Special Delivery (Field-Tested)	0.057999999999999996	6.7170000000000005	0.165	1	116.0	0.0059	122.71700000000001	107.64,130.153,130.357	StatTrak™ AK-47 | Frontside Misty (Field-Tested),StatTrak™ G3SG1 | Flux (Minimal Wear),StatTrak™ SSG 08 | Big Iron (Minimal Wear)
312	StatTrak™ AUG | Amber Slipstream (Minimal Wear)	0.057	1.276	0.1	1	22.5	0.0011	23.776	59.962,10.784,24.463,12.363,11.31	StatTrak™ AWP | PAW (Factory New),StatTrak™ CZ75-Auto | Eco (Minimal Wear),StatTrak™ G3SG1 | High Seas (Factory New),StatTrak™ Nova | Toy Soldier (Minimal Wear),StatTrak™ MP7 | Powercore (Minimal Wear)
369	M249 | Emerald Poison Dart (Minimal Wear)	0.057	2.184	0.125	1	38.6	0.0019	40.784	52.552,37.733,32.068	M4A1-S | Decimator (Minimal Wear),AWP | Fever Dream (Factory New),CZ75-Auto | Xiangliu (Factory New)
598	StatTrak™ Tec-9 | Sandstorm (Battle-Scarred)	0.055999999999999994	0.723	0.39	1	12.9	0.0006	13.623	9.643,24.18,10.92,9.75	StatTrak™ MAC-10 | Heat (Well-Worn),StatTrak™ USP-S | Guardian (Minimal Wear),StatTrak™ SG 553 | Pulse (Field-Tested),StatTrak™ FAMAS | Sergeant (Battle-Scarred)
134	AUG | Death by Puppy (Field-Tested)	0.055999999999999994	9.199	0.2	1	164.4	0.0081	173.59900000000002	294.45,52.748	AWP | Wildfire (Minimal Wear),FAMAS | Commemoration (Minimal Wear)
616	StatTrak™ M249 | Magma (Field-Tested)	0.055	2.21	0.175	1	40.1	0.002	42.31	50.505,40.346,37.927,40.462	StatTrak™ MP9 | Rose Iron (Factory New),StatTrak™ Dual Berettas | Marina (Minimal Wear),StatTrak™ Nova | Rising Skull (Minimal Wear),StatTrak™ FAMAS | Pulse (Factory New)
262	CZ75-Auto | Eco (Field-Tested)	0.054000000000000006	1.357	0.185	1	25.0	0.0012	26.357	33.15,23.4,22.523	M4A1-S | Nightmare (Field-Tested),Sawed-Off | Devourer (Minimal Wear),FAMAS | Eye of Athena (Minimal Wear)
540	StatTrak™ MAG-7 | Firestarter (Field-Tested)	0.054000000000000006	1.4	0.22	1	26.0	0.0012	27.4	16.458,69.498,6.776,16.867	StatTrak™ M4A4 | Griffin (Field-Tested),StatTrak™ M4A1-S | Basilisk (Minimal Wear),StatTrak™ Sawed-Off | Highwayman (Field-Tested),StatTrak™ Glock-18 | Grinder (Minimal Wear)
546	StatTrak™ Five-SeveN | Urban Hazard (Minimal Wear)	0.054000000000000006	2.86	0.085	1	53.1	0.0025	55.96	60.255,123.708,14.625,25.252	StatTrak™ M4A4 | Griffin (Factory New),StatTrak™ M4A1-S | Basilisk (Factory New),StatTrak™ Sawed-Off | Highwayman (Minimal Wear),StatTrak™ Glock-18 | Grinder (Factory New)
334	SG 553 | Phantom (Battle-Scarred)	0.053	0.647	0.445	1	12.2	0.0006	12.847000000000001	9.068,8.024,21.45	R8 Revolver | Llama Cannon (Field-Tested),PP-Bizon | High Roller (Well-Worn),M4A1-S | Leaded Glass (Field-Tested)
565	P250 | Supernova (Field-Tested)	0.053	0.9209999999999999	0.21	1	17.5	0.0008	18.421	21.255,25.35,8.658	Glock-18 | Water Elemental (Minimal Wear),Desert Eagle | Conspiracy (Factory New),Five-SeveN | Fowl Play (Field-Tested)
592	StatTrak™ USP-S | Guardian (Minimal Wear)	0.052000000000000005	12.939	0.08	1	248.0	0.0115	260.939	639.6,77.22,65.998	StatTrak™ AK-47 | Redline (Minimal Wear),StatTrak™ Nova | Antique (Factory New),StatTrak™ P90 | Trigon (Minimal Wear)
321	StatTrak™ CZ75-Auto | Tacticat (Field-Tested)	0.052000000000000005	1.777	0.21	1	34.1	0.0016	35.876999999999995	17.989,18.564,71.078	StatTrak™ R8 Revolver | Llama Cannon (Field-Tested),StatTrak™ PP-Bizon | High Roller (Field-Tested),StatTrak™ M4A1-S | Leaded Glass (Minimal Wear)
597	StatTrak™ Tec-9 | Sandstorm (Battle-Scarred)	0.052000000000000005	0.667	0.385	1	12.9	0.0006	13.567	9.643,24.18,10.92,9.526	StatTrak™ MAC-10 | Heat (Well-Worn),StatTrak™ USP-S | Guardian (Minimal Wear),StatTrak™ SG 553 | Pulse (Field-Tested),StatTrak™ FAMAS | Sergeant (Well-Worn)
585	StatTrak™ USP-S | Caiman (Field-Tested)	0.052000000000000005	56.81399999999999	0.165	1	1099.0	0.0503	1155.8139999999999	2236.65,74.978	StatTrak™ AK-47 | Vulcan (Minimal Wear),StatTrak™ M4A4 | Desert-Strike (Minimal Wear)
624	P250 | Bone Mask (Well-Worn)	0.052000000000000005	1.62	0.63	1	31.2	0.0014	32.82	15.854,17.413,17.55,15.795,97.49	Glock-18 | Groundwater (Battle-Scarred),SSG 08 | Tropical Storm (Battle-Scarred),Negev | CaliCamo (Field-Tested),SG 553 | Gator Mesh (Field-Tested),MP7 | Orange Peel (Battle-Scarred)
490	MAC-10 | Lapis Gator (Field-Tested)	0.051	0.33799999999999997	0.155	1	6.6	0.0003	6.938	8.424,3.997,8.482,8.482,5.304	FAMAS | Valence (Minimal Wear),Glock-18 | Royal Legion (Field-Tested),MP7 | Impire (Factory New),MAG-7 | Praetorian (Factory New),Five-SeveN | Triumvirate (Minimal Wear)
288	MP7 | Powercore (Minimal Wear)	0.051	2.523	0.085	1	49.9	0.0022	52.423	77.513,40.95,38.805	M4A1-S | Nightmare (Minimal Wear),Sawed-Off | Devourer (Factory New),FAMAS | Eye of Athena (Factory New)
125	StatTrak™ PP-Bizon | Embargo (Well-Worn)	0.05	2.423	0.6	1	48.7	0.0021	51.123000000000005	58.5,30.108,64.76	StatTrak™ SSG 08 | Bloodshot (Well-Worn),StatTrak™ SG 553 | Colony IV (Battle-Scarred),StatTrak™ Tec-9 | Decimator (Well-Worn)
213	StatTrak™ MP5-SD | Phosphor (Field-Tested)	0.05	13.0	0.295	1	260.0	0.0115	273.0	238.875,307.125	StatTrak™ AK-47 | Asiimov (Field-Tested),StatTrak™ AWP | Neo-Noir (Minimal Wear)
300	StatTrak™ Tec-9 | Snek-9 (Field-Tested)	0.049	0.617	0.21	1	12.7	0.0005	13.317	36.065,4.992,15.005,4.856,5.665	StatTrak™ AWP | PAW (Minimal Wear),StatTrak™ CZ75-Auto | Eco (Field-Tested),StatTrak™ G3SG1 | High Seas (Minimal Wear),StatTrak™ Nova | Toy Soldier (Field-Tested),StatTrak™ MP7 | Powercore (Field-Tested)
325	StatTrak™ XM1014 | Ziggy (Field-Tested)	0.049	1.6769999999999998	0.21	1	34.2	0.0015	35.876999999999995	17.989,18.564,71.078	StatTrak™ R8 Revolver | Llama Cannon (Field-Tested),StatTrak™ PP-Bizon | High Roller (Field-Tested),StatTrak™ M4A1-S | Leaded Glass (Minimal Wear)
608	StatTrak™ Nova | Rising Skull (Field-Tested)	0.049	12.81	0.165	1	262.4	0.0113	275.21	468.0,126.555,231.075	StatTrak™ AWP | Redline (Minimal Wear),StatTrak™ P250 | Mehndi (Field-Tested),StatTrak™ M4A1-S | Guardian (Minimal Wear)
628	StatTrak™ Galil AR | Shattered (Field-Tested)	0.049	9.062000000000001	0.375	1	183.9	0.008	192.96200000000002	167.115,177.44,240.328,186.966	StatTrak™ USP-S | Overgrowth (Field-Tested),StatTrak™ M4A4 | Zirka (Field-Tested),StatTrak™ M4A1-S | Bright Water (Minimal Wear),StatTrak™ MAC-10 | Graven (Field-Tested)
453	StatTrak™ PP-Bizon | Harvester (Battle-Scarred)	0.049	0.321	0.445	1	6.6	0.0003	6.921	14.527,5.265,3.539,4.972,6.298	StatTrak™ AWP | Phobos (Field-Tested),StatTrak™ R8 Revolver | Reboot (Well-Worn),StatTrak™ Sawed-Off | Limelight (Well-Worn),StatTrak™ AUG | Aristocrat (Field-Tested),StatTrak™ P90 | Chopper (Field-Tested)
591	StatTrak™ MAC-10 | Heat (Minimal Wear)	0.048	11.939	0.08	1	249.0	0.0106	260.939	639.6,77.22,65.998	StatTrak™ AK-47 | Redline (Minimal Wear),StatTrak™ Nova | Antique (Factory New),StatTrak™ P90 | Trigon (Minimal Wear)
221	StatTrak™ MAC-10 | Pipe Down (Well-Worn)	0.048	1.341	0.47	1	28.0	0.0012	29.340999999999998	25.35,27.105,35.568	StatTrak™ MP5-SD | Phosphor (Field-Tested),StatTrak™ UMP-45 | Momentum (Field-Tested),StatTrak™ Desert Eagle | Mecha Industries (Field-Tested)
458	StatTrak™ MAC-10 | Carnivore (Well-Worn)	0.048	0.336	0.63	1	7.0	0.0003	7.336	14.527,4.114,3.022,8.716,6.298	StatTrak™ AWP | Phobos (Field-Tested),StatTrak™ R8 Revolver | Reboot (Battle-Scarred),StatTrak™ Sawed-Off | Limelight (Battle-Scarred),StatTrak™ AUG | Aristocrat (Well-Worn),StatTrak™ P90 | Chopper (Field-Tested)
226	StatTrak™ MAC-10 | Pipe Down (Well-Worn)	0.048	1.344	0.76	1	28.0	0.0012	29.344	24.95,27.982,35.1	StatTrak™ MP5-SD | Phosphor (Battle-Scarred),StatTrak™ UMP-45 | Momentum (Battle-Scarred),StatTrak™ Desert Eagle | Mecha Industries (Battle-Scarred)
430	StatTrak™ CZ75-Auto | Polymer (Minimal Wear)	0.047	1.0659999999999998	0.1	1	22.5	0.0009	23.566	47.58,34.027,11.885,12.87,11.466	StatTrak™ USP-S | Cyrex (Factory New),StatTrak™ M4A1-S | Flashback (Minimal Wear),StatTrak™ Dual Berettas | Royal Consorts (Minimal Wear),StatTrak™ G3SG1 | Stinger (Factory New),StatTrak™ Nova | Gila (Factory New)
438	StatTrak™ XM1014 | Slipstream (Factory New)	0.047	1.834	0.01	1	38.9	0.0016	40.734	117.0,33.91,28.616,12.344,11.797	StatTrak™ Desert Eagle | Directive (Factory New),StatTrak™ Glock-18 | Weasel (Factory New),StatTrak™ SG 553 | Triarch (Factory New),StatTrak™ SCAR-20 | Powercore (Factory New),StatTrak™ MAG-7 | Petroglyph (Factory New)
558	CZ75-Auto | Tigris (Field-Tested)	0.047	0.821	0.21	1	17.6	0.0007	18.421	21.255,25.35,8.658	Glock-18 | Water Elemental (Minimal Wear),Desert Eagle | Conspiracy (Factory New),Five-SeveN | Fowl Play (Field-Tested)
358	StatTrak™ UMP-45 | Scaffold (Field-Tested)	0.047	3.015	0.27	1	64.0	0.0027	67.015	83.85,70.005,47.19	StatTrak™ M4A1-S | Decimator (Field-Tested),StatTrak™ AWP | Fever Dream (Minimal Wear),StatTrak™ CZ75-Auto | Xiangliu (Field-Tested)
295	StatTrak™ P90 | Traction (Field-Tested)	0.047	0.6459999999999999	0.185	1	13.8	0.0006	14.446	36.065,4.992,15.005,4.856,11.31	StatTrak™ AWP | PAW (Minimal Wear),StatTrak™ CZ75-Auto | Eco (Field-Tested),StatTrak™ G3SG1 | High Seas (Minimal Wear),StatTrak™ Nova | Toy Soldier (Field-Tested),StatTrak™ MP7 | Powercore (Minimal Wear)
395	StatTrak™ P250 | Ripple (Minimal Wear)	0.047	0.662	0.125	1	14.0	0.0006	14.662	11.603,16.302,14.82,15.658,14.927	StatTrak™ UMP-45 | Scaffold (Minimal Wear),StatTrak™ Galil AR | Crimson Tsunami (Factory New),StatTrak™ M249 | Emerald Poison Dart (Factory New),StatTrak™ XM1014 | Seasons (Factory New),StatTrak™ MAC-10 | Last Dive (Factory New)
2	StatTrak™ MP9 | Food Chain (Battle-Scarred)	0.047	6.534	0.445	1	138.0	0.0058	144.534	89.68,199.387	StatTrak™ M4A4 | In Living Color (Field-Tested),StatTrak™ USP-S | The Traitor (Well-Worn)
36	StatTrak™ Dual Berettas | Dezastre (Battle-Scarred)	0.046	1.671	0.405	1	36.5	0.0015	38.171	31.678,42.802,40.034	StatTrak™ M4A4 | Cyber Security (Well-Worn),StatTrak™ Five-SeveN | Fairy Tale (Field-Tested),StatTrak™ USP-S | Monster Mashup (Field-Tested)
393	StatTrak™ MP7 | Akoben (Field-Tested)	0.046	0.336	0.33	1	7.3	0.0003	7.636	6.24,6.796,9.506,8.385,7.254	StatTrak™ UMP-45 | Scaffold (Field-Tested),StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),StatTrak™ M249 | Emerald Poison Dart (Minimal Wear),StatTrak™ XM1014 | Seasons (Field-Tested),StatTrak™ MAC-10 | Last Dive (Field-Tested)
443	StatTrak™ AUG | Aristocrat (Field-Tested)	0.046	2.358	0.155	1	51.0	0.0021	53.358000000000004	58.5,66.67,34.905	StatTrak™ M4A4 | Desolate Space (Field-Tested),StatTrak™ SCAR-20 | Bloodsport (Factory New),StatTrak™ P2000 | Imperial Dragon (Minimal Wear)
509	StatTrak™ M249 | Nebula Crusader (Minimal Wear)	0.046	9.612	0.075	1	209.6	0.0085	219.21200000000002	194.512,239.85,223.275	StatTrak™ AK-47 | Frontside Misty (Minimal Wear),StatTrak™ G3SG1 | Flux (Factory New),StatTrak™ SSG 08 | Big Iron (Factory New)
400	StatTrak™ P250 | Ripple (Field-Tested)	0.046	0.336	0.33	1	7.3	0.0003	7.636	6.24,6.796,9.506,8.385,7.254	StatTrak™ UMP-45 | Scaffold (Field-Tested),StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),StatTrak™ M249 | Emerald Poison Dart (Minimal Wear),StatTrak™ XM1014 | Seasons (Field-Tested),StatTrak™ MAC-10 | Last Dive (Field-Tested)
144	MP5-SD | Agent (Battle-Scarred)	0.045	0.6509999999999999	0.445	1	14.5	0.0006	15.151	13.435,16.029,15.99	MP9 | Hydra (Well-Worn),AUG | Death by Puppy (Field-Tested),P90 | Nostalgia (Field-Tested)
281	Nova | Toy Soldier (Battle-Scarred)	0.045	0.797	0.445	1	17.9	0.0007	18.697	30.81,12.421,12.86	M4A1-S | Nightmare (Well-Worn),Sawed-Off | Devourer (Field-Tested),FAMAS | Eye of Athena (Field-Tested)
52	StatTrak™ CZ75-Auto | Vendetta (Minimal Wear)	0.044000000000000004	0.708	0.1	1	16.0	0.0006	16.708	29.016,14.137,10.627,9.691,20.065	StatTrak™ AWP | Exoskeleton (Minimal Wear),StatTrak™ SSG 08 | Parallax (Minimal Wear),StatTrak™ Dual Berettas | Dezastre (Minimal Wear),StatTrak™ Nova | Clear Polymer (Minimal Wear),StatTrak™ UMP-45 | Gold Bismuth (Factory New)
180	StatTrak™ MP7 | Mischief (Battle-Scarred)	0.044000000000000004	0.33799999999999997	0.42	1	7.6	0.0003	7.938	22.318,10.423,1.979,2.652,2.321	StatTrak™ AWP | Atheris (Well-Worn),StatTrak™ Desert Eagle | Light Rail (Field-Tested),StatTrak™ MP5-SD | Gauss (Well-Worn),StatTrak™ Tec-9 | Bamboozle (Field-Tested),StatTrak™ UMP-45 | Moonrise (Field-Tested)
63	StatTrak™ Glock-18 | Vogue (Battle-Scarred)	0.044000000000000004	12.187000000000001	0.445	1	276.9	0.0108	289.087	428.512,149.662	StatTrak™ Desert Eagle | Printstream (Field-Tested),StatTrak™ AK-47 | Legion of Anubis (Field-Tested)
469	Glock-18 | Royal Legion (Minimal Wear)	0.044000000000000004	2.861	0.09	1	64.7	0.0025	67.561	89.017,44.265,69.401	Desert Eagle | Kumicho Dragon (Factory New),AWP | Elite Build (Minimal Wear),Nova | Hyper Beast (Factory New)
212	StatTrak™ MP5-SD | Phosphor (Minimal Wear)	0.043	16.6	0.135	1	389.0	0.0147	405.6	419.25,391.95	StatTrak™ AK-47 | Asiimov (Minimal Wear),StatTrak™ AWP | Neo-Noir (Factory New)
454	StatTrak™ MAC-10 | Carnivore (Minimal Wear)	0.043	0.748	0.105	1	17.2	0.0007	17.948	23.302,15.385,8.931,20.865,21.255	StatTrak™ AWP | Phobos (Factory New),StatTrak™ R8 Revolver | Reboot (Minimal Wear),StatTrak™ Sawed-Off | Limelight (Minimal Wear),StatTrak™ AUG | Aristocrat (Factory New),StatTrak™ P90 | Chopper (Factory New)
223	StatTrak™ MAC-10 | Pipe Down (Well-Worn)	0.043	1.208	0.63	1	28.0	0.0011	29.208000000000002	24.95,27.105,35.568	StatTrak™ MP5-SD | Phosphor (Battle-Scarred),StatTrak™ UMP-45 | Momentum (Field-Tested),StatTrak™ Desert Eagle | Mecha Industries (Field-Tested)
322	StatTrak™ CZ75-Auto | Tacticat (Battle-Scarred)	0.043	1.115	0.445	1	26.0	0.001	27.115	17.989,16.477,46.878	StatTrak™ R8 Revolver | Llama Cannon (Field-Tested),StatTrak™ PP-Bizon | High Roller (Well-Worn),StatTrak™ M4A1-S | Leaded Glass (Field-Tested)
209	StatTrak™ SG 553 | Aloha (Minimal Wear)	0.043	0.551	0.075	1	12.9	0.0005	13.450999999999999	15.034,15.015,11.31,15.268,10.627	StatTrak™ MAG-7 | SWAG-7 (Factory New),StatTrak™ UMP-45 | Arctic Wolf (Factory New),StatTrak™ Nova | Wild Six (Factory New),StatTrak™ Glock-18 | Moonrise (Factory New),StatTrak™ Negev | Lionfish (Factory New)
73	StatTrak™ M4A4 | Tooth Fairy (Well-Worn)	0.042	12.034	0.56	1	285.0	0.0107	297.034	425.1,168.968	StatTrak™ Desert Eagle | Printstream (Well-Worn),StatTrak™ AK-47 | Legion of Anubis (Well-Worn)
192	StatTrak™ MAG-7 | SWAG-7 (Well-Worn)	0.042	0.845	0.6	1	19.9	0.0007	20.745	20.475,11.603,30.157	StatTrak™ USP-S | Cortex (Battle-Scarred),StatTrak™ AUG | Stymphalian (Field-Tested),StatTrak™ AWP | Mortis (Well-Worn)
563	StatTrak™ PP-Bizon | Osiris (Minimal Wear)	0.042	3.592	0.095	1	84.6	0.0032	88.19200000000001	140.887,90.675,33.014	StatTrak™ Glock-18 | Water Elemental (Factory New),StatTrak™ Desert Eagle | Conspiracy (Factory New),StatTrak™ Five-SeveN | Fowl Play (Minimal Wear)
329	SG 553 | Phantom (Minimal Wear)	0.042	1.062	0.1	1	25.0	0.0009	26.061999999999998	14.918,14.615,48.652	R8 Revolver | Llama Cannon (Minimal Wear),PP-Bizon | High Roller (Minimal Wear),M4A1-S | Leaded Glass (Factory New)
386	StatTrak™ Sawed-Off | Zander (Field-Tested)	0.042	0.36200000000000004	0.285	1	8.6	0.0003	8.962	6.24,6.796,9.506,10.676,11.593	StatTrak™ UMP-45 | Scaffold (Field-Tested),StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),StatTrak™ M249 | Emerald Poison Dart (Minimal Wear),StatTrak™ XM1014 | Seasons (Minimal Wear),StatTrak™ MAC-10 | Last Dive (Minimal Wear)
577	Glock-18 | Death Rattle (Field-Tested)	0.040999999999999995	0.278	0.375	1	6.7	0.0002	6.978	9.36,5.743,5.831	Desert Eagle | Meteorite (Factory New),CZ75-Auto | Tuxedo (Field-Tested),Galil AR | Tuxedo (Field-Tested)
124	StatTrak™ PP-Bizon | Embargo (Field-Tested)	0.040999999999999995	2.935	0.195	1	72.0	0.0026	74.935	39.877,40.54,144.388	StatTrak™ SSG 08 | Bloodshot (Field-Tested),StatTrak™ SG 553 | Colony IV (Field-Tested),StatTrak™ Tec-9 | Decimator (Minimal Wear)
110	SCAR-20 | Enforcer (Battle-Scarred)	0.04	0.5529999999999999	0.445	1	14.0	0.0005	14.552999999999999	9.155,26.227,8.278	MAC-10 | Disco Tech (Well-Worn),AK-47 | Phantom Disruptor (Field-Tested),MAG-7 | Justice (Well-Worn)
615	StatTrak™ PP-Bizon | Cobalt Halftone (Field-Tested)	0.039	1.386	0.23	1	35.9	0.0012	37.286	50.505,27.583,37.927,33.13	StatTrak™ MP9 | Rose Iron (Factory New),StatTrak™ Dual Berettas | Marina (Field-Tested),StatTrak™ Nova | Rising Skull (Minimal Wear),StatTrak™ FAMAS | Pulse (Minimal Wear)
479	StatTrak™ Five-SeveN | Triumvirate (Factory New)	0.039	10.263	0.065	1	259.9	0.0091	270.163	281.287,300.202,228.998	StatTrak™ Desert Eagle | Kumicho Dragon (Factory New),StatTrak™ AWP | Elite Build (Factory New),StatTrak™ Nova | Hyper Beast (Factory New)
383	StatTrak™ PP-Bizon | Jungle Slipstream (Field-Tested)	0.038	0.294	0.3	1	7.8	0.0003	8.094	6.24,6.796,9.506,10.676,7.254	StatTrak™ UMP-45 | Scaffold (Field-Tested),StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),StatTrak™ M249 | Emerald Poison Dart (Minimal Wear),StatTrak™ XM1014 | Seasons (Minimal Wear),StatTrak™ MAC-10 | Last Dive (Field-Tested)
82	StatTrak™ MAC-10 | Allure (Field-Tested)	0.038	1.415	0.295	1	37.4	0.0013	38.815	57.466,31.102,27.875	StatTrak™ XM1014 | Entombed (Minimal Wear),StatTrak™ Glock-18 | Vogue (Field-Tested),StatTrak™ M4A4 | Tooth Fairy (Field-Tested)
276	StatTrak™ G3SG1 | High Seas (Field-Tested)	0.038	2.294	0.21	1	60.2	0.002	62.494	101.4,28.665,57.418	StatTrak™ M4A1-S | Nightmare (Field-Tested),StatTrak™ Sawed-Off | Devourer (Field-Tested),StatTrak™ FAMAS | Eye of Athena (Minimal Wear)
225	StatTrak™ MAC-10 | Pipe Down (Well-Worn)	0.038	1.052	0.755	1	28.0	0.0009	29.052	24.95,27.105,35.1	StatTrak™ MP5-SD | Phosphor (Battle-Scarred),StatTrak™ UMP-45 | Momentum (Field-Tested),StatTrak™ Desert Eagle | Mecha Industries (Battle-Scarred)
195	StatTrak™ Nova | Wild Six (Minimal Wear)	0.037000000000000005	2.127	0.105	1	57.9	0.0019	60.027	53.43,57.915,68.737	StatTrak™ USP-S | Cortex (Minimal Wear),StatTrak™ AUG | Stymphalian (Factory New),StatTrak™ AWP | Mortis (Factory New)
97	StatTrak™ MAC-10 | Disco Tech (Minimal Wear)	0.036000000000000004	22.326	0.08	1	626.0	0.0198	648.326	282.75,1013.903	StatTrak™ Glock-18 | Bullet Queen (Minimal Wear),StatTrak™ M4A1-S | Player Two (Factory New)
340	MP9 | Goo (Field-Tested)	0.036000000000000004	0.461	0.375	1	12.9	0.0004	13.360999999999999	9.068,9.565,21.45	R8 Revolver | Llama Cannon (Field-Tested),PP-Bizon | High Roller (Field-Tested),M4A1-S | Leaded Glass (Field-Tested)
476	StatTrak™ MAG-7 | Praetorian (Minimal Wear)	0.036000000000000004	6.329	0.115	1	176.6	0.0056	182.929	183.29,136.5,228.998	StatTrak™ Desert Eagle | Kumicho Dragon (Minimal Wear),StatTrak™ AWP | Elite Build (Minimal Wear),StatTrak™ Nova | Hyper Beast (Factory New)
268	StatTrak™ CZ75-Auto | Eco (Field-Tested)	0.036000000000000004	1.837	0.375	1	51.2	0.0016	53.037	101.4,28.665,29.045	StatTrak™ M4A1-S | Nightmare (Field-Tested),StatTrak™ Sawed-Off | Devourer (Field-Tested),StatTrak™ FAMAS | Eye of Athena (Field-Tested)
603	StatTrak™ Negev | Terrain (Field-Tested)	0.036000000000000004	0.5820000000000001	0.18	1	16.1	0.0005	16.682000000000002	10.316,35.363,10.92,10.13	StatTrak™ MAC-10 | Heat (Field-Tested),StatTrak™ USP-S | Guardian (Factory New),StatTrak™ SG 553 | Pulse (Field-Tested),StatTrak™ FAMAS | Sergeant (Field-Tested)
